,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Report"" for : ANDAMAN AND NICOBAR ISLANDS for year 2016-2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assessment Year,2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top View,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
View,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computation Type,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.No,STATE,DISTRICT,ASSESSMENT UNIT,Rainfall (mm),,,,Total Geographical Area (ha),,,,,,Ground Water Recharge (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inflows and Outflows (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Ground water Recharge (ham),,,,Environmental Flows (ham),,,,Annual Extractable Ground water Resource (ham),,,,Ground Water Extraction for all uses (ha.m),,,,,,,,,,,,,,,,Stage of Ground Water Extraction (%),,,,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),,,,Net Annual Ground Water Availability for Future Use (ham),,,,Quality Tagging,,,,,,Additional Potential Resources Under Specific Conditions(ham),,,Coastal Areas,,,,In-Storage Unconfined Ground Water Resources(ham),,Total Ground Water Availability in Unconfined Aquifier (ham),,Dynamic Confined Ground Water Resources(ham),,In-Storage Confined Ground Water Resources(ham),,Total Confined Ground Water Resources (ham),,Dynamic Semi Confined Ground Water Resources (ham),,In-Storage Semi Confined Ground Water Resources (ham),,Total Semi-Confined Ground Water Resources (ham),,Total Ground Water Availability in the area (ham),
,,,,,,,,Recharge Worthy Area (ha),,,,Hilly Area,Total,Rainfall Recharge,,,,Canals,,,,Surface Water Irrigation,,,,Ground Water Irrigation,,,,Tanks and Ponds,,,,Water Conservation Structure,,,,Pipelines,,,,Sewages and Flash Flood Channels,,,,C,NC,PQ,Total,Base Flow,,,,Stream Recharges,,,,Lateral Flows,,,,Vertical Flows,,,,Evaporation,,,,Transpiration,,,,Evapotranspiration,,,,C,NC,PQ,Total,,,,,,,,,,,,,Domestic,,,,Industrial,,,,Irrigation,,,,C,NC,PQ,Total,,,,,,,,,,,,,Major Parameter Present,,,Other Parameters Present,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,MEGHALAYA,WEST KHASI HILLS,,,,,,0,0,0,0,0,0,,,,33288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33440,,,,3344,,,,30096,,,,14,,,,0,,,,0,,,,14,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
371,MIZORAM,AIZAWL,,0,0,0,0,0,0,0,0,0,0,,,,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554,,,,155,,,,1399,,,,193,,,,0,,,,0,,,,193,,,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
372,MIZORAM,CHAMPHAI,,0,0,0,0,0,0,0,0,0,0,,,,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527,,,,153,,,,1374,,,,44,,,,0,,,,0,,,,44,,,,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
373,MIZORAM,KOLASIB,,0,0,0,0,0,0,0,0,0,0,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,,,,198,,,,1783,,,,30,,,,0,,,,0,,,,30,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
374,MIZORAM,LAWNGTLAI,,0,0,0,0,0,0,0,0,0,0,,,,3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979,,,,398,,,,3581,,,,95,,,,0,,,,0,,,,95,,,,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
375,MIZORAM,LUNGLEI,,0,0,0,0,0,0,0,0,0,0,,,,5727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,,,,573,,,,5154,,,,193,,,,0,,,,0,,,,193,,,,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
376,MIZORAM,MAMIT,,0,0,0,0,0,0,0,0,0,0,,,,4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705,,,,470,,,,4234,,,,92,,,,0,,,,0,,,,92,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
377,MIZORAM,SAIHA,,0,0,0,0,0,0,0,0,0,0,,,,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,,,,82,,,,736,,,,39,,,,0,,,,0,,,,39,,,,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
378,MIZORAM,SERCHHIP,,0,0,0,0,0,0,0,0,0,0,,,,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,,,,99,,,,892,,,,47,,,,0,,,,0,,,,47,,,,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
379,NAGALAND,Dimapur,,,,,,0,0,0,0,0,0,,,,11688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13185,,,,1318,,,,11866,,,,754,,,,1,,,,209,,,,963,,,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
380,NAGALAND,Kiphire,,,,,,0,0,0,0,0,0,,,,6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6846,,,,685,,,,6161,,,,14,,,,0,,,,0,,,,14,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
381,NAGALAND,Kohima,,,,,,0,0,0,0,0,0,,,,19881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21785,,,,2179,,,,19607,,,,204,,,,0,,,,0,,,,204,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
382,NAGALAND,Longleng,,,,,,0,0,0,0,0,0,,,,6026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6026,,,,603,,,,5423,,,,28,,,,0,,,,0,,,,28,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
383,NAGALAND,Mokokchung,,,,,,0,0,0,0,0,0,,,,27518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27518,,,,2752,,,,24767,,,,78,,,,1,,,,0,,,,78,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
384,NAGALAND,Mon,,,,,,0,0,0,0,0,0,,,,26358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26358,,,,2636,,,,23722,,,,205,,,,0,,,,0,,,,205,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
385,NAGALAND,Peren,,,,,,0,0,0,0,0,0,,,,21638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21638,,,,2164,,,,19474,,,,88,,,,0,,,,0,,,,88,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
386,NAGALAND,Phek,,,,,,0,0,0,0,0,0,,,,25516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25516,,,,2552,,,,22964,,,,38,,,,0,,,,0,,,,38,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
387,NAGALAND,Tuensang,,,,,,0,0,0,0,0,0,,,,28951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28951,,,,2895,,,,26056,,,,89,,,,0,,,,0,,,,89,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
388,NAGALAND,Wokha,,,,,,0,0,0,0,0,0,,,,31011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31011,,,,3101,,,,27910,,,,182,,,,0,,,,0,,,,182,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
389,NAGALAND,Zunheboto,,,,,,0,0,0,0,0,0,,,,11611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11611,,,,1161,,,,10450,,,,69,,,,2,,,,0,,,,71,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
390,ODISHA,ANGUL,,0,0,0,0,0,0,0,0,0,0,,,,44880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57965,,,,3266,,,,54699,,,,4044,,,,939,,,,19843,,,,24825,,,,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
391,ODISHA,BALASORE,,0,0,0,0,0,0,0,0,0,0,,,,81081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120271,,,,8690,,,,111581,,,,5844,,,,893,,,,60553,,,,67290,,,,60,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
392,ODISHA,BARGARH,,0,0,0,0,0,0,0,0,0,0,,,,41177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65333,,,,3267,,,,62067,,,,4362,,,,298,,,,25229,,,,29889,,,,48,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
393,ODISHA,BHADRAK,,0,0,0,0,0,0,0,0,0,0,,,,21886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48736,,,,4111,,,,44625,,,,2542,,,,315,,,,24477,,,,27334,,,,61,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
394,ODISHA,BOLANGIR,,0,0,0,0,0,0,0,0,0,0,,,,47604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59684,,,,3592,,,,56091,,,,4947,,,,218,,,,19884,,,,25049,,,,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
395,ODISHA,BOUDH,,0,0,0,0,0,0,0,0,0,0,,,,16166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23428,,,,1335,,,,22093,,,,1281,,,,42,,,,8556,,,,9880,,,,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
396,ODISHA,CUTTACK,,0,0,0,0,0,0,0,0,0,0,,,,54382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72979,,,,4752,,,,68227,,,,7386,,,,560,,,,20895,,,,28840,,,,42,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
397,ODISHA,DEOGARH,,0,0,0,0,0,0,0,0,0,0,,,,23859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31095,,,,2296,,,,28800,,,,911,,,,112,,,,13301,,,,14323,,,,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
398,ODISHA,DHENKANAL,,0,0,0,0,0,0,0,0,0,0,,,,35117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46291,,,,3329,,,,42962,,,,3512,,,,291,,,,12267,,,,16069,,,,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
399,ODISHA,GAJAPATI,,0,0,0,0,0,0,0,0,0,0,,,,17814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22572,,,,1809,,,,20763,,,,2050,,,,197,,,,4570,,,,6817,,,,33,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
400,ODISHA,GANJAM,,0,0,0,0,0,0,0,0,0,0,,,,55367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93675,,,,7632,,,,86043,,,,10152,,,,1445,,,,22435,,,,34032,,,,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
401,ODISHA,JAGATSINGHPUR,,0,0,0,0,0,0,0,0,0,0,,,,21807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45793,,,,3911,,,,41882,,,,2321,,,,474,,,,21174,,,,23970,,,,57,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
402,ODISHA,JAJPUR,,0,0,0,0,0,0,0,0,0,0,,,,40510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56054,,,,3753,,,,52302,,,,4539,,,,285,,,,27048,,,,31872,,,,61,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
403,ODISHA,JHARSUGUDA,,0,0,0,0,0,0,0,0,0,0,,,,17714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21235,,,,1227,,,,20008,,,,2217,,,,823,,,,5616,,,,8656,,,,43,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
404,ODISHA,KALAHANDI,,0,0,0,0,0,0,0,0,0,0,,,,49366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69175,,,,4747,,,,64429,,,,4517,,,,722,,,,17276,,,,22515,,,,35,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
405,ODISHA,KANDHAMAL,,0,0,0,0,0,0,0,0,0,0,,,,31506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38331,,,,3063,,,,35268,,,,2152,,,,225,,,,6732,,,,9109,,,,26,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
406,ODISHA,KENDRAPARA,,0,0,0,0,0,0,0,0,0,0,,,,8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17478,,,,1489,,,,15989,,,,1090,,,,145,,,,9203,,,,10438,,,,65,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
407,ODISHA,KEONJHAR,,0,0,0,0,0,0,0,0,0,0,,,,74749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90151,,,,6282,,,,83869,,,,5639,,,,437,,,,27433,,,,33509,,,,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
408,ODISHA,KHURDA,,0,0,0,0,0,0,0,0,0,0,,,,30955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47801,,,,3665,,,,44136,,,,6595,,,,0,,,,15211,,,,21805,,,,49,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
409,ODISHA,KORAPUT,,0,0,0,0,0,0,0,0,0,0,,,,43860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51326,,,,3718,,,,47608,,,,4102,,,,760,,,,5783,,,,10645,,,,22,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
410,ODISHA,MALKANGIRI,,0,0,0,0,0,0,0,0,0,0,,,,25268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32514,,,,2295,,,,30219,,,,1863,,,,0,,,,2987,,,,4850,,,,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
411,ODISHA,MAYURBHANJ,,0,0,0,0,0,0,0,0,0,0,,,,106944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151023,,,,9470,,,,141553,,,,7268,,,,806,,,,46923,,,,54997,,,,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
412,ODISHA,NABARANGAPUR,,0,0,0,0,0,0,0,0,0,0,,,,53091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59387,,,,3655,,,,55733,,,,3524,,,,140,,,,12771,,,,16435,,,,29,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
413,ODISHA,NAYAGARH,,0,0,0,0,0,0,0,0,0,0,,,,30623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40232,,,,3257,,,,36975,,,,2963,,,,0,,,,10536,,,,13499,,,,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
414,ODISHA,NUAPADA,,0,0,0,0,0,0,0,0,0,0,,,,23289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31858,,,,1612,,,,30246,,,,1520,,,,102,,,,14266,,,,15888,,,,53,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
415,ODISHA,PURI,,0,0,0,0,0,0,0,0,0,0,,,,37633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66344,,,,5226,,,,61118,,,,4684,,,,0,,,,25030,,,,29714,,,,49,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
416,ODISHA,RAYAGADA,,0,0,0,0,0,0,0,0,0,0,,,,26184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31279,,,,2336,,,,28943,,,,2345,,,,569,,,,5457,,,,8371,,,,29,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
417,ODISHA,SAMBALPUR,,0,0,0,0,0,0,0,0,0,0,,,,48132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65715,,,,4913,,,,60802,,,,3023,,,,884,,,,12174,,,,16081,,,,26,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
418,ODISHA,SUBARNAPUR,,0,0,0,0,0,0,0,0,0,0,,,,20074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28200,,,,1729,,,,26471,,,,1778,,,,57,,,,9549,,,,11384,,,,43,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
419,ODISHA,SUNDARGARH,,0,0,0,0,0,0,0,0,0,0,,,,73713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87880,,,,6293,,,,81586,,,,5587,,,,2051,,,,21044,,,,28682,,,,35,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
420,PUNJAB,Amritsar,,0,0,0,0,0,0,0,0,0,0,,,,39045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171592,,,,17159,,,,154433,,,,9708,,,,305,,,,217950,,,,227964,,,,148,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
421,PUNJAB,Barnala,,0,0,0,0,0,0,0,0,0,0,,,,14152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64354,,,,6435,,,,57919,,,,2340,,,,0,,,,119753,,,,122093,,,,211,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
422,PUNJAB,Bathinda,,0,0,0,0,0,0,0,0,0,0,,,,28629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153414,,,,12316,,,,141098,,,,5449,,,,35,,,,132149,,,,137633,,,,98,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
423,PUNJAB,Faridkot,,0,0,0,0,0,0,0,0,0,0,,,,14442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67220,,,,6722,,,,60498,,,,2425,,,,2322,,,,96432,,,,101179,,,,167,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
424,PUNJAB,Fatehgarh Sahib,,0,0,0,0,0,0,0,0,0,0,,,,19335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61700,,,,6170,,,,55530,,,,2320,,,,843,,,,112087,,,,115250,,,,208,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
425,PUNJAB,Fazilka,,0,0,0,0,0,0,0,0,0,0,,,,23202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102689,,,,10269,,,,92420,,,,4452,,,,158,,,,87076,,,,91687,,,,99,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
426,PUNJAB,Firozpur,,0,0,0,0,0,0,0,0,0,0,,,,25073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137436,,,,13744,,,,123692,,,,3057,,,,119,,,,199650,,,,202825,,,,164,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
427,PUNJAB,Gurdaspur,,0,0,0,0,0,0,0,0,0,0,,,,49742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172752,,,,16656,,,,156096,,,,6018,,,,1046,,,,202477,,,,209541,,,,134,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
428,PUNJAB,Hoshiarpur,,0,0,0,0,0,0,0,0,0,0,,,,57338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94970,,,,9039,,,,85931,,,,5897,,,,1334,,,,84890,,,,92120,,,,107,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
429,PUNJAB,Jalandhar,,0,0,0,0,0,0,0,0,0,0,,,,43542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130408,,,,13041,,,,117367,,,,11867,,,,397,,,,268433,,,,280697,,,,239,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
430,PUNJAB,Kapurthala,,0,0,0,0,0,0,0,0,0,0,,,,26936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77923,,,,7792,,,,70131,,,,3029,,,,2390,,,,151500,,,,156919,,,,224,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
